Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2002,Restaurant,South Branch,100 s wacker dr ,False,False,BATTERY,2274,723,3
2002,Restaurant,Cosi,230 w monroe st ,False,False,BATTERY,2246,705,2
2002,Restaurant,Bon Appetit,227 w monroe st ,False,True,BATTERY,2246,705,2
2002,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,BATTERY,2246,705,2
2002,Restaurant,Spa Cafe,112 w monroe st ,False,False,BATTERY,2242,686,2
2002,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,BATTERY,2242,686,2
2002,Restaurant,Pret A Manger,211 w adams st ,False,False,BATTERY,2214,699,1
2002,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,BATTERY,2214,699,1
2002,Restaurant,Sbarro,211 w adams st ,False,False,BATTERY,2214,699,1
2002,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Mezza,181 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Roma Pizza,105 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,BATTERY,2208,704,3
2002,Restaurant,Boston Blackies,120 s riverside plz ,False,False,BATTERY,2204,680,1
2002,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,BATTERY,2198,669,4
2002,Restaurant,Subway,125 s clark st ,False,False,BATTERY,2191,675,4
2002,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,BATTERY,2191,695,1
2002,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,BATTERY,2191,695,1
2002,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,BATTERY,2183,697,5
2002,Restaurant,Native Foods Cafe,218 s clark st ,False,False,BATTERY,2135,643,2
2002,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,BATTERY,2099,685,2
2002,Restaurant,Petterino's,150 n dearborn st ,False,False,BATTERY,2091,670,4
2002,Restaurant,Delmonico,111 w washington st ,False,False,BATTERY,2085,668,2
2002,Restaurant,BomBon 4,170 w washington st ,False,False,BATTERY,2085,668,2
2002,Restaurant,Ruby of Siam,170 w washington st ,False,False,BATTERY,2085,668,2
2002,Restaurant,Cardozo's Pub,170 w washington st ,True,False,BATTERY,2085,668,2
2002,Restaurant,Indian Express,120 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Bombay Wraps,122 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Curried Loop,171 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Pierogi Heaven,169 n wells st ,False,False,BATTERY,2062,659,2
2002,Restaurant,Protein Bar,221 w washington st ,False,False,BATTERY,2059,657,3
2002,Restaurant,Med Kitchen,219 w washington st ,False,False,BATTERY,2059,657,3
2002,Restaurant,The Green at Grant Park,352 e monroe st ,False,False,THEFT,2054,1274,1
2002,Restaurant,Pizzahut Express,225 s canal st ,False,False,BATTERY,2045,630,4
2002,Restaurant,Burrito Beach,210 s canal st ,False,False,BATTERY,2045,630,4
2002,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,BATTERY,2045,630,4
2002,Restaurant,Nino Paninos,225 s canal st ,False,False,BATTERY,2045,630,4
2002,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,BATTERY,2045,630,4
2002,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,BATTERY,2007,639,3
2002,Restaurant,Sushi Sai,123 n wacker dr ,False,False,BATTERY,2007,639,3
2002,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,BATTERY,2007,639,3
2002,Restaurant,Cellars Market,141 w jackson blvd ,False,False,BATTERY,1961,595,2
2002,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,BATTERY,1961,595,2
2002,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,BATTERY,1961,595,2
2002,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,BATTERY,1952,594,3
2002,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,BATTERY,1952,594,3
2002,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,BATTERY,1952,594,3
2002,School,French Pastry School,226 w jackson blvd ,False,False,BATTERY,1952,594,3
2002,Restaurant,au bon pain,122 s michigan ave ,False,False,THEFT,1942,992,8
2002,School,Guitar Chicago,150 n michigan ave ,False,False,BATTERY,1929,631,5
2002,Restaurant,Baja Fresh,180 n michigan ave ,False,False,BATTERY,1929,631,5
2002,Restaurant,Noodles & Company,180 n michigan ave ,False,False,BATTERY,1929,631,5
2002,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Mezza,181 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Roma Pizza,105 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,NARCOTICS,1912,3342,2
2002,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,BATTERY,1888,559,3
2002,Restaurant,Spa Cafe,112 w monroe st ,False,False,NARCOTICS,1884,3349,1
2002,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,NARCOTICS,1884,3349,1
2002,Restaurant,Cosi,230 w monroe st ,False,False,NARCOTICS,1874,3298,1
2002,Restaurant,Bon Appetit,227 w monroe st ,False,True,NARCOTICS,1874,3298,1
2002,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,NARCOTICS,1874,3298,1
2002,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,NARCOTICS,1868,3457,3
2002,Restaurant,Osaka Express,400 s michigan ave ,False,False,BATTERY,1850,591,1
2002,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,BATTERY,1850,591,1
2002,Restaurant,Pizzahut Express,225 s canal st ,False,False,NARCOTICS,1840,3563,1
2002,Restaurant,Burrito Beach,210 s canal st ,False,False,NARCOTICS,1840,3563,1
2002,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,NARCOTICS,1840,3563,1
2002,Restaurant,Nino Paninos,225 s canal st ,False,False,NARCOTICS,1840,3563,1
2002,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,NARCOTICS,1840,3563,1
2002,Restaurant,Petterino's,150 n dearborn st ,False,False,NARCOTICS,1820,2999,2
2002,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,BATTERY,1819,533,1
2002,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,BATTERY,1819,533,1
2002,Restaurant,Freshii,311 s wacker dr ,False,False,BATTERY,1799,528,1
2002,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,BATTERY,1799,528,1
2002,Restaurant,Indian Express,120 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Bombay Wraps,122 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Curried Loop,171 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Pierogi Heaven,169 n wells st ,False,False,NARCOTICS,1788,2974,1
2002,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,THEFT,1734,473,12
2002,Restaurant,Around the Corner,325 s franklin st ,False,False,NARCOTICS,1718,3935,2
2002,Restaurant,Pockets,329 s franklin st ,False,False,NARCOTICS,1718,3935,2
2002,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,NARCOTICS,1718,3935,2
2002,Restaurant,Petra Cafe,331 s franklin st ,False,False,NARCOTICS,1718,3935,2
2002,Restaurant,Quiznos,333 s franklin st ,False,False,NARCOTICS,1718,3935,2
2002,School,Guitar Chicago,150 n michigan ave ,False,False,THEFT,1717,736,10
2002,Restaurant,Baja Fresh,180 n michigan ave ,False,False,THEFT,1717,736,10
2002,Restaurant,Noodles & Company,180 n michigan ave ,False,False,THEFT,1717,736,10
2002,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,NARCOTICS,1712,2872,1
2002,Restaurant,Americana Submarine,400 s clark st ,True,False,BATTERY,1668,499,3
2002,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,BATTERY,1668,499,3
2002,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,BATTERY,1668,499,3
2002,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,BATTERY,1668,499,3
2002,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,THEFT,1663,277,13
2002,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,BATTERY,1643,510,2
2002,Restaurant,Petterino's,150 n dearborn st ,False,False,THEFT,1635,371,13
2002,Grocery,Bockwinkel's,222 n columbus dr ,True,False,BATTERY,1608,551,2
2002,Restaurant,Delmonico,111 w washington st ,False,False,THEFT,1596,365,7
2002,Restaurant,BomBon 4,170 w washington st ,False,False,THEFT,1596,365,7
2002,Restaurant,Ruby of Siam,170 w washington st ,False,False,THEFT,1596,365,7
2002,Restaurant,Cardozo's Pub,170 w washington st ,True,False,THEFT,1596,365,7
2002,Restaurant,Subway,125 s clark st ,False,False,THEFT,1595,429,5
2002,Restaurant,Spa Cafe,112 w monroe st ,False,False,THEFT,1589,427,5
2002,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,THEFT,1589,427,5
2002,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Mezza,181 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Roma Pizza,105 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,THEFT,1588,421,11
2002,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,NARCOTICS,1586,3715,1
2002,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,NARCOTICS,1586,3715,1
2002,Grocery,Bockwinkel's,222 n columbus dr ,True,False,THEFT,1564,439,4
2002,Restaurant,Freshii,311 s wacker dr ,False,False,NARCOTICS,1558,3651,1
2002,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,NARCOTICS,1558,3651,1
2002,Restaurant,Native Foods Cafe,218 s clark st ,False,False,THEFT,1555,441,3
2002,Restaurant,Wow Bao,225 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Bennigan's,225 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Wow Bow,225 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,BATTERY,1553,530,8
2002,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,China Grill,230 n michigan ave ,True,True,BATTERY,1553,530,8
2002,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Fresh Choice,233 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,BATTERY,1553,530,8
2002,Restaurant,Cosi,230 w monroe st ,False,False,THEFT,1526,413,6
2002,Restaurant,Bon Appetit,227 w monroe st ,False,True,THEFT,1526,413,6
2002,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,THEFT,1526,413,6
2002,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,THEFT,1523,410,7
2002,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,BATTERY,1523,450,2
2002,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,THEFT,1523,410,7
2002,Restaurant,South Branch,100 s wacker dr ,False,False,THEFT,1523,410,7
2002,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,BATTERY,1523,450,2
2002,Restaurant,Uncle Abe's Deli,122 s franklin st ,False,False,THEFT,1515,407,2
2002,Restaurant,Quizno's,128 s franklin st ,False,False,THEFT,1515,407,2
2002,Restaurant,Pret A Manger,211 w adams st ,False,False,THEFT,1511,415,5
2002,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,THEFT,1511,415,5
2002,Restaurant,Sbarro,211 w adams st ,False,False,THEFT,1511,415,5
2002,Restaurant,Protein Bar,221 w washington st ,False,False,THEFT,1495,348,6
2002,Restaurant,Med Kitchen,219 w washington st ,False,False,THEFT,1495,348,6
2002,Restaurant,Osaka Express,400 s michigan ave ,False,False,THEFT,1493,259,8
2002,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,THEFT,1493,259,8
2002,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,THEFT,1492,397,5
2002,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,THEFT,1492,397,5
2002,Restaurant,Indian Express,120 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Estelle's Kitchens,305 w lake st ,False,False,BATTERY,1490,442,1
2002,Restaurant,Bombay Wraps,122 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Curried Loop,171 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Pierogi Heaven,169 n wells st ,False,False,THEFT,1490,305,11
2002,Restaurant,Mixed Greens,223 w lake st ,False,False,BATTERY,1488,446,2
2002,Restaurant,Salad Spinners,223 w lake st ,False,False,BATTERY,1488,446,2
2002,Restaurant,Boston Blackies,120 s riverside plz ,False,False,THEFT,1464,393,1
2002,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,BATTERY,1463,434,2
2002,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,THEFT,1463,176,3
2002,Restaurant,Toro Sushi Express,201 n clark st ,False,False,BATTERY,1463,434,2
2002,Restaurant,Green Apple,201 n clark st ,False,False,BATTERY,1463,434,2
2002,Restaurant,Jaffa Bakery,201 n clark st ,False,False,BATTERY,1463,434,2
2002,Restaurant,Osaka Express,400 s michigan ave ,False,False,NARCOTICS,1461,3588,1
2002,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,NARCOTICS,1461,3588,1
2002,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,THEFT,1456,397,8
2002,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,THEFT,1444,212,3
2002,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,BATTERY,1440,394,3
2002,Restaurant,Standing Room Only,610 s dearborn st ,False,False,BATTERY,1440,394,3
2002,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,BATTERY,1440,394,3
2002,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,BATTERY,1440,394,3
2002,Restaurant,Wow Bao,225 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,Bennigan's,225 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,Wow Bow,225 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,THEFT,1432,416,8
2002,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,China Grill,230 n michigan ave ,True,True,THEFT,1432,416,8
2002,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,THEFT,1432,416,8
2002,Restaurant,Fresh Choice,233 n michigan ave ,False,False,THEFT,1432,416,8
2002,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,THEFT,1432,416,8
2002,School,Guitar Chicago,150 n michigan ave ,False,False,NARCOTICS,1422,2387,1
2002,Restaurant,Baja Fresh,180 n michigan ave ,False,False,NARCOTICS,1422,2387,1
2002,Restaurant,Noodles & Company,180 n michigan ave ,False,False,NARCOTICS,1422,2387,1
2002,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,THEFT,1405,321,6
2002,Restaurant,Thai Spoon,601 s wabash ave ,False,False,BATTERY,1397,414,2
2002,Restaurant,Americana Submarine,400 s clark st ,True,False,NARCOTICS,1397,3465,1
2002,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,NARCOTICS,1397,3465,1
2002,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,NARCOTICS,1397,3465,1
2002,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,NARCOTICS,1397,3465,1
2002,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,THEFT,1397,237,8
2002,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,BATTERY,1397,414,2
2002,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,BATTERY,1397,414,2
2002,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,BATTERY,1397,414,2
2002,Restaurant,Tamarind,614 s wabash ave ,False,False,BATTERY,1397,414,2
2002,Restaurant,Sushi Sai,123 n wacker dr ,False,False,THEFT,1397,237,8
2002,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,THEFT,1397,237,8
2002,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,BATTERY,1386,379,2
2002,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,BATTERY,1386,379,2
2002,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,THEFT,1378,165,11
2002,Restaurant,Oriental Express,233 e wacker dr ,False,False,THEFT,1377,124,4
2002,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,THEFT,1356,121,5
2002,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,BATTERY,1338,484,2
2002,Restaurant,Pizzahut Express,225 s canal st ,False,False,THEFT,1334,389,5
2002,Restaurant,Burrito Beach,210 s canal st ,False,False,THEFT,1334,389,5
2002,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,THEFT,1334,389,5
2002,Restaurant,Nino Paninos,225 s canal st ,False,False,THEFT,1334,389,5
2002,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,THEFT,1334,389,5
2002,Restaurant,Cellars Market,141 w jackson blvd ,False,False,THEFT,1327,297,6
2002,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,THEFT,1327,297,6
2002,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,THEFT,1327,297,6
2002,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,THEFT,1322,403,7
2002,Restaurant,Venice Cafe,233 s wacker dr ,False,False,THEFT,1322,403,7
2002,Restaurant,Currents on the River,200 s wacker dr ,False,False,THEFT,1322,403,7
2002,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,BATTERY,1307,465,2
2002,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,THEFT,1299,288,7
2002,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,THEFT,1299,288,7
2002,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,THEFT,1299,288,7
2002,School,French Pastry School,226 w jackson blvd ,False,False,THEFT,1299,288,7
2002,Restaurant,Thai Spoon,601 s wabash ave ,False,False,NARCOTICS,1293,3543,3
2002,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,NARCOTICS,1293,3543,3
2002,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,NARCOTICS,1293,3543,3
2002,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,NARCOTICS,1293,3543,3
2002,Restaurant,Tamarind,614 s wabash ave ,False,False,NARCOTICS,1293,3543,3
2002,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,BATTERY,1285,403,1
2002,Restaurant,Around the Corner,325 s franklin st ,False,False,THEFT,1282,284,7
2002,Restaurant,Pockets,329 s franklin st ,False,False,THEFT,1282,284,7
2002,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,THEFT,1282,284,7
2002,Restaurant,Petra Cafe,331 s franklin st ,False,False,THEFT,1282,284,7
2002,Restaurant,Quiznos,333 s franklin st ,False,False,THEFT,1282,284,7
2002,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,THEFT,1279,110,2
2002,Restaurant,Toro Sushi Express,201 n clark st ,False,False,THEFT,1279,110,2
2002,Restaurant,Green Apple,201 n clark st ,False,False,THEFT,1279,110,2
2002,Restaurant,Jaffa Bakery,201 n clark st ,False,False,THEFT,1279,110,2
2002,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,THEFT,1276,108,5
2002,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,THEFT,1250,258,5
2002,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,THEFT,1250,258,5
2002,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,THEFT,1249,105,7
2002,Restaurant,Taza,176 n franklin st ,False,False,THEFT,1240,107,10
2002,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,THEFT,1240,107,10
2002,Restaurant,Goodwin's,175 n franklin st ,False,False,THEFT,1240,107,10
2002,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,THEFT,1240,107,10
2002,Restaurant,Wow Bao,225 n michigan ave ,False,False,NARCOTICS,1231,2159,2
